PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,Power
2022-04-03 10:00:00,4.6,-174,41.6,-8.5,371,46,30,401,385,402,5.2,38,0,992.6,319,2.8,50,0.12,3.078095238
2022-04-03 11:00:00,4.9,167,48.1,-8.1,332,29,18,351,328,352,5.5,38.5,0,992.1,326,3.2,50,0.12,6.296555556
2022-04-03 12:00:00,4.8,148,46.7,-7.7,308,37,21,329,310,339,5.6,40,0,991.7,322,4.1,54,0.12,7.023631579
2022-04-03 13:00:00,4.6,132,33.9,-7.4,292,103,53,345,356,388,5.6,41.6,0,991.6,313,5.1,59,0.12,6.320117647
2022-04-03 14:00:00,4.2,117,26.7,-7,206,202,75,281,307,429,5.7,43.9,0,991.5,308,5.7,66,0.12,5.751466667
2022-04-03 15:00:00,3.8,104,13,-6.5,104,370,101,205,242,467,5.7,47,0,991.3,304,5.4,75,0.12,6.375846154
2022-04-03 16:00:00,3.1,91,4.3,-6.2,37,332,47,84,80,227,5.6,50.6,0,991.1,294,4.5,83,0.12,7.88525
2022-04-03 17:00:00,2,79,33.8,-6.2,2,0,0,2,2,2,5.1,54.7,0,991.1,278,3.5,92,0.12,4.417692308
2022-04-03 18:00:00,0.9,66,0.1,-6.6,0,0,0,0,0,0,4.9,57.2,0,991,253,3,100,0.12,2.085083333
2022-04-03 19:00:00,0.5,53,0,-7,0,0,0,0,0,0,5.6,57.3,0,990.7,230,3.2,108,0.12,0.493
2022-04-03 20:00:00,0.4,39,10.5,-7.5,0,0,0,0,0,0,6.1,55.6,0,990.2,220,3.9,114,0.12,0
2022-04-03 21:00:00,0.5,23,31.7,-7.8,0,0,0,0,0,0,6.3,53.9,0,989.8,219,4.6,118,0.12,0
2022-04-03 22:00:00,0.4,6,20.6,-7.1,0,0,0,0,0,0,6.9,57.1,0,989.1,225,5.2,120,0.12,0
2022-04-03 23:00:00,0.4,-12,36,-4.7,0,0,0,0,0,0,7.3,68.9,0,988.3,232,5.7,120,0.11,0
2022-04-04 00:00:00,0.9,-28,45.6,-1.8,0,0,0,0,0,0,7.8,81.8,0,987.4,239,6.3,117,0.11,0
2022-04-04 01:00:00,1.4,-44,50.2,-0.2,0,0,0,0,0,0,9,89.5,0,986.7,243,6.8,112,0.11,0
2022-04-04 02:00:00,1.6,-58,51.3,0.8,0,0,0,0,0,0,9.5,94.5,0.1,985.9,242,6.5,105,0.11,0
2022-04-04 03:00:00,2.3,-71,69.5,1.2,0,0,0,0,0,0,9.6,92.6,0.1,985.2,244,6.7,97,0.11,0
2022-04-04 04:00:00,2.1,-83,76.9,0.9,3,0,0,3,2,3,10.1,91.5,0.1,984.6,242,7.6,89,0.11,0
2022-04-04 05:00:00,1.6,-95,91,0.9,13,0,0,13,12,13,10.3,94.5,0.1,984.2,240,7.8,80,0.11,0
2022-04-04 06:00:00,1.7,-108,75.4,1.1,69,0,0,69,61,69,10.3,95.3,0.1,983.9,243,8,71,0.11,0.011
2022-04-04 07:00:00,2.1,-122,68.6,0.6,133,0,0,133,117,133,10,89.9,0.1,983.6,247,8.4,64,0.11,0.286
2022-04-04 08:00:00,3.1,-137,44.2,-0.4,270,70,40,310,312,329,9.2,77.9,0.1,983,245,8.9,57,0.11,0.8355384615
2022-04-04 09:00:00,4.7,-155,26.7,-1.2,322,235,145,467,549,496,8.3,65.6,0.1,982.2,239,8.9,52,0.11,1.367352941
2022-04-04 10:00:00,5.9,-174,36,-1.6,379,87,56,435,439,437,7.9,58.4,0,981,233,9,50,0.11,1.511411765
2022-04-04 11:00:00,6.5,167,39.1,-1.8,389,29,19,408,381,409,8.2,55.2,0,979.7,228,9.3,50,0.11,6.036
2022-04-04 12:00:00,6.6,148,53.5,-2.4,286,0,0,286,252,286,8.6,52.5,0,978.1,222,9.8,53,0.11,7.635
2022-04-04 13:00:00,6.5,131,62.5,-3.3,193,0,0,193,170,193,9.4,49.5,0,976.3,217,10.5,59,0.11,6.254692308
2022-04-04 14:00:00,6.3,117,69.7,-3.5,114,0,0,114,101,114,10.4,49.6,0,974.2,214,11.5,66,0.11,5.887153846
2022-04-04 15:00:00,5.1,103,62.5,-1.8,84,0,0,84,74,84,11.4,61.3,0,972.4,215,12.5,74,0.11,3.030352941
2022-04-04 16:00:00,3.3,91,56.4,0.4,36,0,0,36,32,36,12.1,81.1,0.1,970.8,215,12.7,83,0.11,1.803785714
2022-04-04 17:00:00,2.3,79,67.2,1.1,1,0,0,1,1,1,12.2,91.7,0.2,969.4,215,12.8,92,0.11,0.7469166667
2022-04-04 18:00:00,1.8,66,65.9,1.1,0,0,0,0,0,0,12.1,94.6,0.5,968.5,220,12.8,100,0.11,0.3582666667
2022-04-04 19:00:00,1.8,53,68.6,1.1,0,0,0,0,0,0,11.5,94.9,0.7,967.7,226,12.1,107,0.11,0.1122857143
2022-04-04 20:00:00,2.1,38,71.2,1.4,0,0,0,0,0,0,10.9,95.2,0.8,967.3,231,11.2,113,0.11,0
2022-04-04 21:00:00,2.7,22,49.6,2.1,0,0,0,0,0,0,10.7,95.7,0.8,966.8,236,10.7,118,0.11,0
2022-04-04 22:00:00,3.5,6,51.8,2.8,0,0,0,0,0,0,10.5,95.2,0.8,966.6,245,9.8,120,0.11,0
2022-04-04 23:00:00,4.1,-12,70.6,2.5,0,0,0,0,0,0,10.1,89,0.7,966.6,258,9.1,119,0.12,0
2022-04-05 00:00:00,3.7,-28,79.8,1.8,0,0,0,0,0,0,9.9,87.4,0.7,966.8,263,9.5,116,0.12,0
2022-04-05 01:00:00,2.6,-44,61.1,1.5,0,0,0,0,0,0,9.8,92.2,0.7,967.2,263,9.6,111,0.12,0
2022-04-05 02:00:00,2.2,-58,70.6,1.1,0,0,0,0,0,0,9.5,93,0.7,967.6,262,9.5,105,0.12,0
2022-04-05 03:00:00,1.8,-71,81.7,0.8,0,0,0,0,0,0,9.2,93.4,0.7,968,263,9.4,97,0.12,0
2022-04-05 04:00:00,1.7,-83,85.3,0.9,3,0,0,3,2,3,9.2,94.8,0.8,968.5,266,8.8,88,0.12,0
2022-04-05 05:00:00,1.9,-95,82.1,1,26,0,0,26,23,26,8.8,93.5,0.9,969.4,275,8,80,0.12,0
2022-04-05 06:00:00,2.3,-108,46.3,0.3,140,55,21,161,158,202,7.9,86.4,0.9,970.6,290,7.7,71,0.12,0
2022-04-05 07:00:00,2.8,-122,25.8,-0.8,221,237,102,323,363,469,7.3,77.3,0.8,971.8,299,7.5,63,0.12,0.035
2022-04-05 08:00:00,3.3,-137,49.9,-1.9,278,5,3,281,251,283,6.7,68.5,0.7,973,301,7.6,56,0.12,0.732
2022-04-05 09:00:00,3.8,-155,52.8,-3.4,306,5,3,309,276,309,6.1,59.3,0.7,973.9,300,7.8,52,0.12,3.554611111
2022-04-05 10:00:00,4.2,-174,27.3,-4.8,339,252,165,504,595,507,5.8,52.2,0.6,974.8,300,7.8,49,0.12,5.077666667
2022-04-05 11:00:00,4.4,167,29.6,-5.5,351,204,131,483,550,493,5.6,48.9,0.5,975.7,299,8,50,0.12,3.392818182
2022-04-05 12:00:00,4.4,148,11.6,-5.3,198,600,358,556,770,663,5.5,49.3,0.5,976.4,299,8.2,53,0.12,8.004521739
2022-04-05 13:00:00,4.4,131,31.5,-4.8,218,280,153,370,447,463,5.6,51.4,0.4,976.9,299,7.7,59,0.12,7.653545455
2022-04-05 14:00:00,4.3,116,30.6,-4.4,213,157,64,276,292,383,5.6,53.1,0.4,977.2,297,6.9,66,0.12,7.186529412
2022-04-05 15:00:00,4,103,23.6,-4,134,186,54,187,198,332,5.9,56.1,0.3,977.6,292,5.9,74,0.12,8.261666667
2022-04-05 16:00:00,3.2,91,9.8,-3.5,45,281,40,85,76,215,6.1,61.2,0.3,977.8,278,5.1,83,0.12,5.333
2022-04-05 17:00:00,2.4,78,67.8,-3.2,2,0,0,2,2,2,6,66.6,0.3,978,264,4.9,91,0.12,5.811846154
2022-04-05 18:00:00,1.8,66,27.5,-2.9,0,0,0,0,0,0,5.8,70.8,0.3,978.1,253,4.9,100,0.12,2.412428571
2022-04-05 19:00:00,1.6,53,20.7,-2.6,0,0,0,0,0,0,6.1,73.9,0.3,978.1,245,5.2,107,0.12,0.2505384615
2022-04-05 20:00:00,1.5,38,60.7,-2.4,0,0,0,0,0,0,6.7,75.1,0.3,978,243,5.5,113,0.12,0
2022-04-05 21:00:00,1.6,22,56,-2.3,0,0,0,0,0,0,7.3,75.7,0.3,977.8,244,5.6,117,0.12,0
2022-04-05 22:00:00,1.5,5,44.1,-1.7,0,0,0,0,0,0,8.2,79.2,0.3,977.7,245,5.6,120,0.12,0
2022-04-05 23:00:00,1.5,-12,17.9,-0.6,0,0,0,0,0,0,8.7,85.6,0.1,977.6,250,5.6,119,0.11,0
2022-04-06 00:00:00,2,-28,31.8,0.1,0,0,0,0,0,0,8.6,87.4,0,977.6,260,5.6,116,0.11,0
2022-04-06 01:00:00,2.2,-44,24.8,-0.1,0,0,0,0,0,0,8.1,84.7,0,977.8,268,4.9,111,0.11,0
2022-04-06 02:00:00,1.6,-58,44.1,-0.5,0,0,0,0,0,0,7.8,85.9,0,978,265,3.6,104,0.11,0
2022-04-06 03:00:00,1,-70,71.4,-0.6,0,0,0,0,0,0,7.7,88.8,0,978.4,257,2.9,96,0.11,0
2022-04-06 04:00:00,1.1,-83,79.3,-0.6,5,0,0,5,4,5,8,88.6,0,978.6,247,2.5,88,0.11,0
2022-04-06 05:00:00,1.9,-95,74.8,-0.4,37,0,0,37,33,37,8.7,84.5,0,978.7,232,2.3,79,0.11,0
2022-04-06 06:00:00,3.1,-108,68.7,-0.4,93,0,0,93,82,93,9.7,77.9,0,978.7,214,2.7,71,0.11,0
2022-04-06 07:00:00,3.9,-122,63.3,-0.5,160,0,0,160,141,160,10.9,72.6,0,978.6,200,3.7,63,0.11,0.1366923077
2022-04-06 08:00:00,4,-137,65.4,0,191,0,0,191,168,191,12,74.8,0,978.4,194,4.4,56,0.11,0.9887083333
2022-04-06 09:00:00,3.5,-155,68.7,1.3,197,0,0,197,174,197,12.8,85.7,0,978,184,4.9,51,0.11,2.06825
2022-04-06 10:00:00,2.9,-174,77.1,2.1,151,0,0,151,133,151,13.5,94.7,0,977.3,176,5.3,49,0.11,2.580166667
2022-04-06 11:00:00,2.6,166,77.8,2,142,0,0,142,125,142,14.5,96.2,0,976.6,181,5.9,49,0.11,2.7715
2022-04-06 12:00:00,3.4,148,69.3,2.7,178,0,0,178,157,178,15.3,95.1,0,975.8,196,6.2,53,0.11,2.349916667
2022-04-06 13:00:00,5.6,131,60.8,4.3,193,0,0,193,170,193,15.5,91.7,0,975,220,6.5,58,0.11,1.6333
2022-04-06 14:00:00,7.4,116,64.3,5.5,132,0,0,132,116,132,15.6,87.8,0,974.4,236,7.5,66,0.11,1.893222222
2022-04-06 15:00:00,7.8,103,62.4,5.7,80,0,0,80,71,80,15.9,86.7,0,974.2,239,7.5,74,0.11,1.809857143
2022-04-06 16:00:00,7.7,90,60.7,5.7,34,0,0,34,30,34,16.1,87,0,974.1,236,7.1,82,0.11,1.930705882
2022-04-06 17:00:00,7.6,78,95.7,5.7,0,0,0,0,0,0,16.2,87.5,0,974.2,236,7,91,0.11,0.6741333333
2022-04-06 18:00:00,7.6,66,90.7,5.8,0,0,0,0,0,0,16.3,88.3,0,974.3,233,6.7,99,0.11,0.5355
2022-04-06 19:00:00,7.7,52,87.8,5.9,0,0,0,0,0,0,16.3,88.2,0,974.2,227,6.7,107,0.11,0.0137
2022-04-06 20:00:00,7.8,38,81,5.9,0,0,0,0,0,0,16.4,87.8,0,974.1,226,6.6,113,0.11,0
2022-04-06 21:00:00,7.7,22,82.3,5.7,0,0,0,0,0,0,15.6,87.3,0,973.7,224,6.2,117,0.11,0
2022-04-06 22:00:00,7.5,5,92.4,5.4,0,0,0,0,0,0,15.5,87.1,0,973.2,223,6.2,119,0.11,0
2022-04-06 23:00:00,7.3,-12,92.9,5.2,0,0,0,0,0,0,15.8,86.3,0,972.5,224,6.4,119,0.12,0
2022-04-07 00:00:00,7.5,-28,90.1,5.1,0,0,0,0,0,0,15.6,84.8,0,971.7,221,6.4,116,0.12,0
2022-04-07 01:00:00,7.6,-43,86.6,5,0,0,0,0,0,0,15.3,83.3,0,971,217,6.6,111,0.12,0
2022-04-07 02:00:00,7.6,-57,51.3,5.1,0,0,0,0,0,0,15.3,84.1,0,970.7,222,6.7,104,0.12,0
2022-04-07 03:00:00,7.5,-70,50.1,5.1,0,0,0,0,0,0,15.2,84.8,0,970.3,223,6.5,96,0.12,0
2022-04-07 04:00:00,7.6,-83,64.8,5,9,0,0,9,8,9,14.4,83.9,0,970,219,6.1,88,0.12,0
2022-04-07 05:00:00,7.7,-95,42.3,5,84,13,3,87,78,97,13.6,82.9,0,969.8,213,6.2,79,0.12,0
2022-04-07 06:00:00,8.4,-108,16.4,5,139,314,111,251,289,483,13.3,79.5,0,969.4,209,6.7,70,0.12,0.05266666667
2022-04-07 07:00:00,9.4,-121,0,5,93,749,347,440,607,804,13.4,74.1,0,969.1,212,6.8,62,0.12,0.4025
2022-04-07 08:00:00,10.2,-137,16.3,5,219,446,244,463,584,605,13.3,69.9,0,968.7,211,7,56,0.12,1.58788
2022-04-07 09:00:00,10.7,-155,39.2,5,371,27,17,388,359,392,13.4,68.1,0,968.2,210,7.8,51,0.12,3.910086957
2022-04-07 10:00:00,11.5,-174,52,5.1,307,27,18,324,302,324,14.1,64.7,0,967.3,208,8.3,48,0.12,6.51528
2022-04-07 11:00:00,12.5,166,49.5,5.1,288,77,51,338,343,340,14.1,60.4,0,966,204,8.6,49,0.12,7.201173913
2022-04-07 12:00:00,13.1,147,42.2,5,320,59,36,356,346,367,14,57.7,0,964.8,201,8.9,52,0.12,5.23796
2022-04-07 13:00:00,13.5,131,40.2,5,247,121,61,308,319,364,14.4,56.6,0,963.1,196,8.9,58,0.12,4.049
2022-04-07 14:00:00,13.6,116,40,5.2,189,106,49,238,246,298,15,56.9,0,961.2,192,9.2,65,0.12,4.078235294
2022-04-07 15:00:00,13.1,102,53,5,112,6,2,114,102,120,15.8,58.3,0,959.6,193,9.8,73,0.12,5.567066667
2022-04-07 16:00:00,11.4,90,54.9,6,44,0,0,44,38,44,16.9,69.2,0,958.6,201,10.2,82,0.12,3.812692308
2022-04-07 17:00:00,10.2,78,73.7,7,2,0,0,2,1,2,17.2,80.2,0,958.1,207,11.1,91,0.12,1.860571429
2022-04-07 18:00:00,9.9,65,81.1,6.1,0,0,0,0,0,0,15.1,77.5,0,958,225,9.5,99,0.12,0.6231538462
2022-04-07 19:00:00,8.2,52,84.9,4.4,0,0,0,0,0,0,11,76.9,0,958.6,256,7.1,106,0.12,0.03066666667
2022-04-07 20:00:00,6.7,38,49.8,3.3,0,0,0,0,0,0,9.1,78.9,0,959.1,251,5.4,112,0.12,0
2022-04-07 21:00:00,6.4,22,9.9,2.9,0,0,0,0,0,0,9.7,78.4,0,959.3,233,6.5,117,0.12,0
2022-04-07 22:00:00,6.4,5,34.5,2.7,0,0,0,0,0,0,10.2,77,0,959.3,231,7.9,119,0.12,0
2022-04-07 23:00:00,6.8,-12,43.3,2.4,0,0,0,0,0,0,9.9,73.4,0,959.2,234,8.8,118,0.12,0
2022-04-08 00:00:00,6.7,-28,51,2,0,0,0,0,0,0,9.8,72,0,959.1,236,9,115,0.12,0
2022-04-08 01:00:00,6.4,-43,38,1.7,0,0,0,0,0,0,10.2,71.6,0,959.1,237,9.1,110,0.12,0
2022-04-08 02:00:00,6,-57,42.3,1.8,0,0,0,0,0,0,10.5,74.4,0,959.4,237,9.1,103,0.12,0
2022-04-08 03:00:00,5.8,-70,59.5,2.1,0,0,0,0,0,0,10.2,77.1,0,959.5,236,8.6,96,0.12,0
2022-04-08 04:00:00,5.1,-82,62.9,2.4,8,0,0,8,7,8,10.2,82.3,0,960.1,243,8.8,87,0.12,0
2022-04-08 05:00:00,4.2,-95,61.1,1.6,60,0,0,60,53,60,9.7,83,0,961.6,257,9.5,79,0.12,0
2022-04-08 06:00:00,4.4,-107,52.1,0.1,115,109,43,158,167,235,8.2,73.9,0,963.1,267,10.4,70,0.12,0.04133333333
2022-04-08 07:00:00,4.9,-121,23.4,-0.1,218,274,130,347,398,492,7.4,70.5,0,964.5,269,10.3,62,0.12,0.2120833333
2022-04-08 08:00:00,5.8,-137,28.6,0.1,288,215,124,413,468,476,7.4,66.6,0,965.8,265,10,55,0.12,0.5647857143
2022-04-08 09:00:00,6.6,-155,7,-0.7,168,705,449,618,869,687,7.2,59.8,0,967.2,264,10.2,50,0.12,2.566916667
2022-04-08 10:00:00,6.9,-174,5.4,-2.4,151,775,519,671,964,677,6.3,51.7,0,968.4,265,10.3,48,0.12,4.6476875
2022-04-08 11:00:00,7.3,166,24.1,-3.3,309,338,225,533,650,542,5.7,46.8,0,969.2,265,10,49,0.12,6.186142857
2022-04-08 12:00:00,7.7,147,39.1,-3.9,341,83,53,394,393,404,5.6,43.5,0,969.7,265,9.6,52,0.12,9.657928571
2022-04-08 13:00:00,8.1,130,26.6,-4.4,221,333,181,402,480,517,5.9,40.9,0,969.9,264,9.1,58,0.12,10.43185714
2022-04-08 14:00:00,8.4,116,31.1,-4,229,124,55,285,293,363,6.4,41.4,0,969.8,263,8.3,65,0.12,6.477333333
2022-04-08 15:00:00,8.1,102,31.2,-3.2,138,133,41,180,181,288,6.8,44.8,0,969.8,259,7.4,73,0.12,8.744307692
2022-04-08 16:00:00,7.2,90,40.8,-2.8,61,6,1,62,54,65,7.3,49,0,970.1,258,7,82,0.12,5.121083333
2022-04-08 17:00:00,6.1,78,47.9,-2.6,3,0,0,3,3,3,7.6,53.8,0,970.9,260,6.8,90,0.12,2.543571429
2022-04-08 18:00:00,5.2,65,30.2,-2.1,0,0,0,0,0,0,7.6,58.9,0,971.7,258,6.2,99,0.12,2.040384615
2022-04-08 19:00:00,4.6,52,28.1,-1.8,0,0,0,0,0,0,7.5,63.4,0,971.9,255,5.7,106,0.12,0.3864166667
2022-04-08 20:00:00,4.2,37,69.4,-1.5,0,0,0,0,0,0,7.5,66.9,0,971.9,248,5,112,0.12,0
2022-04-08 21:00:00,3.8,22,63.4,-1.1,0,0,0,0,0,0,7.4,69.9,0,971.9,239,4.5,116,0.12,0
2022-04-08 22:00:00,3.6,5,48.1,-0.8,0,0,0,0,0,0,7.2,73.2,0,971.7,231,4.3,118,0.12,0
2022-04-08 23:00:00,3.2,-12,34.1,-0.5,0,0,0,0,0,0,6.9,76.7,0,971.4,229,4.2,118,0.12,0
2022-04-09 00:00:00,2.8,-28,20.4,-0.4,0,0,0,0,0,0,6.8,79.6,0,971.1,226,4.1,115,0.12,0
2022-04-09 01:00:00,2.4,-43,16.9,-0.4,0,0,0,0,0,0,6.8,81.8,0,971.1,224,4.2,110,0.12,0
2022-04-09 02:00:00,2.2,-57,71.7,-0.4,0,0,0,0,0,0,7.2,83,0,971.3,229,4.5,103,0.12,0
2022-04-09 03:00:00,2.1,-70,58.9,-0.4,0,0,0,0,0,0,7.4,83.5,0,971.7,234,4.8,95,0.12,0
2022-04-09 04:00:00,2.2,-82,54.1,-0.4,12,0,0,12,11,12,7.1,83.2,0,972.1,237,5.1,87,0.12,0
2022-04-09 05:00:00,2.7,-95,40.5,-0.4,79,125,31,109,107,203,6.8,80,0,972.8,244,5.8,78,0.12,0
2022-04-09 06:00:00,3.6,-107,33.6,-1.1,169,135,52,220,226,320,6.3,71.3,0,973.6,253,7,70,0.12,0.064
2022-04-09 07:00:00,4.5,-121,3.4,-2.8,94,772,370,464,630,821,5.5,58.9,0,974.2,260,7.7,62,0.12,0.2699
2022-04-09 08:00:00,5.6,-137,18.7,-3.8,201,501,279,480,608,632,6,50.9,0,974.8,265,8,55,0.12,1.52075
2022-04-09 09:00:00,5.6,-154,43.1,-1.8,270,174,110,380,424,403,7.4,58.9,0,975.7,263,8.5,50,0.12,2.974043478
2022-04-09 10:00:00,6,-174,14.3,-1.2,245,540,363,608,813,615,6.9,60.1,0,976.5,262,9.2,48,0.12,7.23428
2022-04-09 11:00:00,7.4,166,11.6,-3.3,215,615,409,624,855,647,5.8,46.6,0,977,267,9.3,48,0.12,6.659565217
2022-04-09 12:00:00,7.7,147,16.1,-4.5,224,518,325,549,720,624,5.8,41.7,0,977.6,268,9.1,52,0.12,7.87752
2022-04-09 13:00:00,7.6,130,25.5,-4.3,265,272,145,411,475,524,6.1,42.6,0,978.2,268,9,57,0.12,11.339
2022-04-09 14:00:00,7.1,115,6,-3.6,109,668,282,391,503,780,6.4,46.7,0,978.7,269,8.7,65,0.12,0
2022-04-09 15:00:00,6.4,102,15.3,-2.9,119,357,104,223,242,500,6.3,51.2,0,979.2,268,8.1,73,0.12,0
2022-04-09 16:00:00,5.8,89,18.6,-2.8,65,155,23,89,75,164,6,54.1,0,979.5,263,7.3,82,0.12,0
2022-04-09 17:00:00,5.1,77,33.3,-3.1,6,0,0,6,5,6,6.2,55.5,0,980.1,257,6.6,90,0.12,0
2022-04-09 18:00:00,4.6,65,0.1,-3,0,0,0,0,0,0,6.7,57.7,0,980.6,250,6.6,98,0.12,0
2022-04-09 19:00:00,4.2,52,0.1,-2.1,0,0,0,0,0,0,7.1,63.4,0,981,251,7.3,106,0.12,0
2022-04-09 20:00:00,3.9,37,24.4,-1.4,0,0,0,0,0,0,7,68.4,0,981.4,253,7.7,112,0.12,0
2022-04-09 21:00:00,3.6,22,19.9,-1.2,0,0,0,0,0,0,6.9,70.7,0,981.9,254,8.1,116,0.12,0
2022-04-09 22:00:00,3.3,5,11.7,-1,0,0,0,0,0,0,7.2,73.2,0,982.2,254,8.4,118,0.12,0
2022-04-09 23:00:00,3.1,-12,34.5,-0.8,0,0,0,0,0,0,7.3,75.3,0,982.3,254,8.7,118,0.12,0
2022-04-10 00:00:00,3.4,-28,46.2,-1,0,0,0,0,0,0,7.4,73.3,0,982.3,256,9.2,115,0.12,0
2022-04-10 01:00:00,3.8,-43,26.6,-1.3,0,0,0,0,0,0,7.4,69.3,0,982.4,259,9.5,109,0.12,0
2022-04-10 02:00:00,3.9,-57,34.3,-1.2,0,0,0,0,0,0,7.3,69.3,0,982.7,259,9.3,103,0.12,0
2022-04-10 03:00:00,3.8,-70,2.7,-0.8,0,0,0,0,0,0,7.2,72,0,983.1,257,8.8,95,0.12,0
2022-04-10 04:00:00,3.6,-82,26.3,-0.3,21,1,0,21,18,21,7.3,75.4,0,983.6,255,8.4,87,0.12,0
2022-04-10 05:00:00,3.7,-94,46.6,-0.1,90,0,0,90,80,90,7.4,76.1,0,984.3,257,8.3,78,0.12,0
2022-04-10 06:00:00,4.1,-107,49.4,-0.3,158,0,0,158,139,158,7.4,73,0,985,261,8.4,69,0.12,0.09222222222
2022-04-10 07:00:00,5,-121,44.5,-0.5,256,8,4,260,233,264,7.4,67.6,0,985.6,264,8.6,61,0.12,0.7019047619
2022-04-10 08:00:00,6,-137,37.4,-0.8,346,36,22,367,344,377,7.4,61.7,0,986.2,267,8.8,55,0.12,2.2714
2022-04-10 09:00:00,6.8,-154,28,-1.3,339,224,147,485,550,504,7.3,56.4,0,986.7,270,9,50,0.12,2.298086957
2022-04-10 10:00:00,7.3,-174,12.1,-2,230,583,396,626,848,631,7.1,51.5,0,987.2,270,9.2,47,0.12,3.529916667
2022-04-10 11:00:00,7.6,166,4,-2.5,146,788,529,675,960,700,7,48.9,0,987.6,271,9.3,48,0.12,4.323695652
2022-04-10 12:00:00,7.6,147,35.7,-2.7,311,167,105,416,453,445,6.9,48.1,0,988.1,273,9.1,51,0.12,9.23292
2022-04-10 13:00:00,7.6,130,7.3,-2.7,156,649,352,508,680,744,6.7,48.2,0,988.4,274,8.7,57,0.12,9.361782609
2022-04-10 14:00:00,7.2,115,1.4,-2.6,96,726,313,409,532,826,6.6,49.9,0,988.8,277,8.3,64,0.12,10.08572222
2022-04-10 15:00:00,6.5,102,7.4,-2.2,102,466,139,241,267,591,6.6,53.8,0,989.2,276,7.5,73,0.12,6.795666667
2022-04-10 16:00:00,5.6,89,2.1,-1.8,49,349,58,107,88,295,6.8,59,0,989.6,272,6.7,81,0.12,7.257315789
2022-04-10 17:00:00,4.7,77,31.7,-1.7,7,1,0,7,6,7,7,63.2,0,990.2,266,6.1,90,0.12,6.02255
2022-04-10 18:00:00,4.1,65,0.1,-1.7,0,0,0,0,0,0,7.2,65.9,0,991,262,5.8,98,0.12,3.305421053
2022-04-10 19:00:00,3.7,51,0,-1.7,0,0,0,0,0,0,7.2,67.8,0,991.6,259,5.7,105,0.12,0.7937222222
2022-04-10 20:00:00,3.3,37,0,-1.8,0,0,0,0,0,0,7,69.3,0,992,256,5.5,112,0.12,0
2022-04-10 21:00:00,2.9,21,0,-2,0,0,0,0,0,0,6.8,70.4,0,992.3,253,5.3,116,0.12,0
2022-04-10 22:00:00,2.6,5,0,-2,0,0,0,0,0,0,6.8,71.8,0,992.6,252,5.1,118,0.12,0
2022-04-10 23:00:00,2.2,-12,19.7,-1.8,0,0,0,0,0,0,6.8,74.5,0,992.9,251,5,117,0.12,0
2022-04-11 00:00:00,1.9,-28,25.5,-1.6,0,0,0,0,0,0,6.7,77.3,0,993.1,253,5,114,0.12,0
2022-04-11 01:00:00,1.6,-43,6.9,-1.6,0,0,0,0,0,0,6.4,79,0,993.3,254,5,109,0.12,0
2022-04-11 02:00:00,1.2,-57,6.4,-1.8,0,0,0,0,0,0,6.2,80.4,0,993.5,253,4.8,102,0.12,0
2022-04-11 03:00:00,0.8,-70,25.7,-1.7,0,0,0,0,0,0,6.1,83.1,0,993.8,252,4.7,95,0.12,0
2022-04-11 04:00:00,0.9,-82,38.7,-1.5,27,9,1,28,24,32,6.1,83.9,0,994.1,252,4.7,86,0.12,0
2022-04-11 05:00:00,2,-94,6.7,-1.2,68,459,101,170,164,476,6.1,79.1,0,994.5,256,4.9,77,0.12,0
2022-04-11 06:00:00,3.6,-107,19,-1.5,149,349,130,278,313,532,6,69.6,0,994.9,265,5.1,69,0.12,0.0725
2022-04-11 07:00:00,4.9,-121,33.4,-2.4,264,130,59,322,323,401,5.9,59.2,0,995.1,273,5.1,61,0.12,0.5201176471
2022-04-11 08:00:00,5.9,-137,43.2,-3.2,334,18,10,345,313,351,5.9,52.1,0,995.3,274,4.8,54,0.12,1.84
2022-04-11 09:00:00,6.7,-154,59.5,-3.7,278,0,0,278,245,278,6.1,47.5,0,995.3,275,4.5,49,0.12,3.532958333
2022-04-11 10:00:00,7.3,-174,59.5,-3.9,293,0,0,293,258,293,6.3,44.7,0,995.2,280,4.2,47,0.12,4.630583333
2022-04-11 11:00:00,7.6,166,62.4,-3.9,269,0,0,269,237,269,6.4,44.1,0,995.3,285,3.7,48,0.12,3.408083333
2022-04-11 12:00:00,7.4,146,65.8,-3.8,224,0,0,224,197,224,6.4,45.1,0,995.6,290,3.2,51,0.12,5.020826087
2022-04-11 13:00:00,7.2,130,53.7,-3.9,258,0,0,258,227,258,6.2,45.3,0,995.8,290,2.9,57,0.12,3.353478261
2022-04-11 14:00:00,7,115,30.7,-4,206,213,84,290,300,434,6,45.4,0,995.7,281,3.1,64,0.12,4.34475
2022-04-11 15:00:00,6.6,101,20.5,-3.7,131,281,91,222,236,447,5.9,47.7,0,995.8,277,3.4,72,0.12,4.112764706
2022-04-11 16:00:00,5.8,89,23.3,-3,75,109,16,91,75,148,5.9,53.2,0,996.1,277,3.1,81,0.12,3.724214286
